#cluster_id	cluster_protein_count	TAXON_count	protein_span_mean	protein_span_sd	fraction_secreted	GO	GO_entropy	IPR	IPR_entropy	SignalP_EUK	SignalP_EUK_entropy	Pfam	Pfam_entropy
OG0002714	23	23	1089.1739130434783	29.741863591669603	0.00	N/A	N/A	IPR000717:23	0.000	N/A	N/A	PF01399:23	0.000
OG0002715	23	23	164.91304347826087	16.631329899184276	0.00	N/A	N/A	IPR011893:23	0.000	N/A	N/A	PF10262:23	0.000
OG0002716	23	23	313.4347826086956	8.621641561420342	0.00	GO:0016787:23	0.000	IPR004843:23;IPR031675:23	1.000	N/A	N/A	PF00149:23;PF16891:23	1.000
OG0002717	23	23	405.4782608695652	67.32198398302152	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002718	23	23	1052.0	201.4188799923962	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002719	23	23	272.7826086956522	2.873515068149271	0.00	GO:0005975:23	0.000	IPR006148:23	0.000	N/A	N/A	PF01182:23	0.000
OG0002720	23	23	318.7391304347826	7.864158603957842	0.00	N/A	N/A	IPR006357:23	0.000	N/A	N/A	PF13242:23;PF13344:23	1.000
OG0002721	23	23	608.0434782608696	95.86152978254378	0.00	N/A	N/A	IPR013087:18	0.000	N/A	N/A	PF00096:18	0.000
OG0002722	23	23	399.0	20.918059599095333	0.00	N/A	N/A	IPR018818:23	0.000	N/A	N/A	PF10330:23	0.000
OG0002723	23	23	366.8695652173913	3.2343852023299644	0.00	N/A	N/A	IPR010721:23	0.000	N/A	N/A	PF06966:23	0.000
OG0002724	23	23	180.3913043478261	11.208456165013295	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002725	23	23	836.0	216.60784039766227	0.00	GO:0003677:23;GO:0006303:23	1.000	IPR005161:23;IPR014893:23;IPR006164:23	1.585	N/A	N/A	PF03731:23;PF08785:23;PF02735:23	1.585
OG0002726	23	23	104.26086956521739	3.466829039869493	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002727	23	23	225.82608695652175	13.870996246196729	0.00	N/A	N/A	IPR000988:23	0.000	N/A	N/A	PF01246:23	0.000
OG0002728	23	23	176.91304347826087	1.2127239722592476	0.00	N/A	N/A	IPR022024:12	0.000	N/A	N/A	PF12223:12	0.000
OG0002729	23	23	486.6521739130435	35.77296610528339	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002730	23	23	442.69565217391306	19.44990171565353	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002731	23	23	1251.8260869565217	59.83066842922692	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002732	23	23	84.1304347826087	4.286524363083909	0.00	GO:0005789:23;GO:0019348:23;GO:0030234:23	1.585	IPR009914:23	0.000	N/A	N/A	PF07297:23	0.000
OG0002733	23	23	896.0434782608696	35.09673372746364	0.00	N/A	N/A	IPR003891:23	0.000	N/A	N/A	PF02847:23	0.000
OG0002734	23	23	597.1739130434783	18.70515430921565	0.00	N/A	N/A	IPR035587:23	0.000	N/A	N/A	PF01207:23	0.000
OG0002735	23	23	819.4782608695652	83.4072614736909	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002736	23	23	298.0	24.030777367150762	0.00	GO:0005515:23	0.000	IPR001202:23	0.000	N/A	N/A	PF00397:23	0.000
OG0002737	23	23	781.7391304347826	6.326049603953677	0.00	N/A	N/A	IPR012583:23	0.000	N/A	N/A	PF08167:23	0.000
OG0002738	23	23	1261.1739130434783	99.80226196526682	0.00	GO:0005515:9;GO:0016746:1	0.469	IPR019734:9;IPR004167:1;IPR000089:1	0.866	N/A	N/A	PF13181:9;PF02817:1;PF00364:1	0.866
OG0002739	23	23	896.0	24.361409254588807	0.00	GO:0035673:23	0.000	IPR004813:23	0.000	N/A	N/A	PF03169:23	0.000
OG0002740	23	23	449.04347826086956	3.05711231847773	0.00	N/A	N/A	IPR014031:23;IPR014030:23	1.000	N/A	N/A	PF02801:23;PF00109:23	1.000
OG0002741	23	23	327.7391304347826	29.9277643252002	0.00	N/A	N/A	IPR021150:23	0.000	N/A	N/A	PF03981:23	0.000
OG0002742	23	23	413.7826086956522	26.555858310098195	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002743	23	23	726.3913043478261	15.733484454541069	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002744	23	23	414.0	3.923175288949767	0.00	N/A	N/A	IPR043729:23	0.000	N/A	N/A	PF18922:23	0.000
OG0002745	23	23	406.7826086956522	11.519195781632352	0.00	N/A	N/A	IPR043729:23	0.000	N/A	N/A	PF18922:23	0.000
OG0002746	23	23	350.5217391304348	20.75712463378254	0.00	GO:0005515:23	0.000	IPR001452:23	0.000	N/A	N/A	PF00018:17;PF14604:6	0.828
OG0002747	23	23	994.9565217391304	30.631723057427227	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002748	23	23	781.0434782608696	17.043367346577874	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002749	23	23	597.3478260869565	6.887977526425072	0.00	N/A	N/A	IPR001727:46	0.000	N/A	N/A	PF01169:46	0.000
OG0002750	23	23	544.0434782608696	7.018474136594735	0.00	GO:0005525:23	0.000	IPR030379:57	0.000	N/A	N/A	PF00735:57	0.000
OG0002751	23	23	598.1739130434783	17.442208111891265	0.00	GO:0004594:23;GO:0005524:23;GO:0015937:23	1.585	IPR004567:23	0.000	N/A	N/A	PF03630:23	0.000
OG0002752	23	23	2536.9565217391305	405.93225803037734	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002753	23	23	384.04347826086956	10.26381682064661	0.00	N/A	N/A	IPR021538:23;IPR000727:23	1.000	N/A	N/A	PF11416:23;PF05739:23	1.000
OG0002754	23	23	1270.1304347826087	43.095752184324425	0.00	GO:0006629:23	0.000	IPR002921:23	0.000	N/A	N/A	PF01764:23	0.000
OG0002755	23	23	178.82608695652175	3.239057483858986	0.00	GO:0016747:23	0.000	IPR000182:23	0.000	N/A	N/A	PF00583:23	0.000
OG0002756	23	23	465.30434782608694	42.472942571260894	0.00	GO:0006508:1;GO:0008236:1	1.000	IPR010520:22;IPR001375:1	0.258	N/A	N/A	PF06500:22;PF00326:1	0.258
OG0002757	23	23	264.2173913043478	59.37863509915149	0.00	GO:0006480:23;GO:0008168:23	1.000	IPR008576:24	0.000	N/A	N/A	PF05891:24;PF13671:1	0.242
OG0002758	23	23	280.4782608695652	69.38917943788053	0.00	N/A	N/A	N/A	N/A	N/A	N/A	PF12298:23	0.000
OG0002759	23	23	572.304347826087	30.035391852031896	0.00	GO:0008168:23	0.000	IPR011671:26	0.000	N/A	N/A	PF07757:26	0.000
OG0002760	23	23	583.2608695652174	25.563590601894088	0.00	GO:0004672:23;GO:0005524:23;GO:0006468:23	1.585	IPR000719:45	0.000	N/A	N/A	PF00069:45	0.000
OG0002761	23	23	471.7391304347826	11.829283455473679	0.00	N/A	N/A	IPR017923:23	0.000	N/A	N/A	PF08711:23	0.000
OG0002762	23	23	555.2608695652174	10.134818980405889	0.00	GO:0031965:23;GO:0055088:23	1.000	IPR018767:23	0.000	N/A	N/A	PF10104:23	0.000
OG0002763	23	23	895.8260869565217	136.2557225519954	0.00	GO:0003677:23;GO:0006351:23;GO:0008270:23;GO:0000981:16;GO:0006355:16	2.301	IPR007219:23;IPR001138:16	0.977	N/A	N/A	PF04082:23;PF00172:16	0.977
OG0002764	23	23	527.2173913043479	35.76001716970107	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002765	23	23	740.3478260869565	26.69083655758409	0.00	GO:0000160:23	0.000	IPR001789:23	0.000	N/A	N/A	PF00072:23	0.000
OG0002766	23	23	251.65217391304347	5.255297084658024	0.00	GO:0016787:23	0.000	IPR002925:23	0.000	N/A	N/A	PF01738:23	0.000
OG0002767	23	23	425.04347826086956	13.982841226705913	0.00	N/A	N/A	IPR013149:23	0.000	N/A	N/A	PF00107:23	0.000
OG0002768	23	23	159.8695652173913	21.897596349780507	0.00	N/A	N/A	IPR000608:23	0.000	N/A	N/A	PF00179:23	0.000
OG0002769	23	23	2064.2608695652175	96.17159365078035	0.00	GO:0005515:23	0.000	IPR001680:46	0.000	N/A	N/A	PF00400:46;PF17120:2	0.250
OG0002770	23	23	631.2173913043479	6.600108837963799	0.00	GO:0005525:23	0.000	IPR012973:23;IPR041623:23;IPR010674:23	1.585	N/A	N/A	PF08155:23;PF17835:23;PF06858:23	1.585
OG0002771	23	23	669.7826086956521	15.53385229451312	0.00	N/A	N/A	IPR005198:23	0.000	N/A	N/A	PF03663:23	0.000
OG0002772	23	23	348.5217391304348	13.39977146209199	0.00	N/A	N/A	IPR013857:23	0.000	N/A	N/A	PF08547:23	0.000
OG0002773	23	23	836.0	34.16074533348373	0.00	GO:0005743:23	0.000	IPR032741:23	0.000	N/A	N/A	PF14611:23	0.000
OG0002774	23	23	459.82608695652175	0.8157244799692922	0.00	GO:0003924:23;GO:0005525:23	1.000	IPR004160:23;IPR004161:23;IPR000795:23	1.585	N/A	N/A	PF03143:23;PF03144:23;PF00009:23	1.585
OG0002775	23	23	532.7391304347826	67.82600334443006	0.00	GO:0000981:20;GO:0006355:20;GO:0008270:20	1.585	IPR001138:20	0.000	N/A	N/A	PF00172:20	0.000
OG0002776	23	23	816.1739130434783	4.00708257651964	0.00	GO:0003872:23;GO:0006096:23	1.000	IPR000023:46	0.000	N/A	N/A	PF00365:46	0.000
OG0002777	23	23	868.8695652173913	18.615805224560933	0.00	GO:0003712:23;GO:0006357:23;GO:0016592:23	1.585	IPR019313:32	0.000	N/A	N/A	PF10156:32	0.000
OG0002778	23	23	294.30434782608694	24.867360802270944	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002779	23	23	825.2608695652174	89.98754377149355	0.00	GO:0004672:23;GO:0004674:23;GO:0005524:23;GO:0006468:23	2.000	IPR000719:23;IPR017892:23	1.000	N/A	N/A	PF00069:23;PF00433:23	1.000
OG0002780	23	23	711.8260869565217	28.001012674098902	0.00	GO:0006506:23;GO:0016020:23	1.000	IPR009450:23	0.000	N/A	N/A	PF06432:23	0.000
OG0002781	23	23	1100.2173913043478	88.40615585577007	0.00	GO:0006355:22;GO:0043565:22	1.000	IPR013860:23;IPR000679:22	1.000	N/A	N/A	PF08550:23;PF00320:22	1.000
OG0002782	23	23	402.3478260869565	71.0631126079837	0.00	GO:0009058:23;GO:0006355:1;GO:0043565:1	0.482	IPR002060:23;IPR000679:1	0.250	N/A	N/A	PF00494:23;PF00320:1	0.250
OG0002783	23	23	430.9130434782609	6.717356127669257	0.00	GO:0008757:18	0.000	IPR013216:18;IPR041698:5	0.755	N/A	N/A	PF08241:18;PF13649:5	0.755
OG0002784	23	23	432.04347826086956	33.15769733032629	0.00	N/A	N/A	N/A	N/A	N/A	N/A	PF13489:23	0.000
OG0002785	23	23	253.04347826086956	2.9263162905154503	0.00	GO:0030246:23	0.000	IPR018909:23	0.000	N/A	N/A	PF10645:23	0.000
OG0002786	23	23	662.2608695652174	13.546112522094582	0.00	GO:0003924:23;GO:0005525:23	1.000	IPR000795:23;IPR004161:17	0.984	N/A	N/A	PF00009:23;PF03144:17	0.984
OG0002787	23	23	533.0	20.23986595590602	0.00	N/A	N/A	IPR024391:23	0.000	N/A	N/A	PF13002:23	0.000
OG0002788	23	23	243.82608695652175	6.907161840299585	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002789	23	23	308.17391304347825	5.044602573332546	0.00	N/A	N/A	IPR003737:23	0.000	N/A	N/A	PF02585:23	0.000
OG0002790	23	23	98.21739130434783	4.252431751763062	0.00	N/A	N/A	IPR001163:23	0.000	N/A	N/A	PF01423:23	0.000
OG0002791	23	23	682.9130434782609	189.30810245722344	0.00	GO:0005524:23;GO:0046034:23;GO:1902600:23;GO:0003677:4;GO:0004519:4;GO:0030908:4	2.190	IPR000194:23;IPR004100:23;IPR031686:23;IPR007869:4;IPR007868:4	2.005	N/A	N/A	PF00006:23;PF02874:23;PF16886:23;PF05204:4;PF05203:4	2.005
OG0002792	23	23	585.1304347826087	70.80487845377917	0.00	N/A	N/A	IPR025122:23	0.000	N/A	N/A	PF13257:23	0.000
OG0002793	23	23	378.3478260869565	23.873960156098352	0.00	N/A	N/A	IPR039924:23	0.000	N/A	N/A	PF03517:23	0.000
OG0002794	23	23	579.304347826087	17.05345759308115	0.00	GO:0016020:23;GO:0016126:23;GO:0016628:23	1.585	IPR001171:23	0.000	N/A	N/A	PF01222:23	0.000
OG0002795	23	23	159.04347826086956	6.570542038851133	0.00	GO:0015078:23;GO:0033177:23;GO:1902600:23	1.585	IPR002379:46	0.000	N/A	N/A	PF00137:46	0.000
OG0002796	23	23	1015.6521739130435	142.2864864785287	0.00	GO:0016791:22	0.000	IPR002013:24;IPR022158:23	1.000	N/A	N/A	PF02383:24;PF12456:23	1.000
OG0002797	23	23	412.0	19.388477079911688	0.00	N/A	N/A	IPR021463:24	0.000	N/A	N/A	PF11312:24	0.000
OG0002798	23	23	243.2608695652174	8.69891243229439	0.00	N/A	N/A	IPR035186:41	0.000	N/A	N/A	PF17233:41	0.000
OG0002799	23	23	663.8260869565217	14.439234515158445	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002800	23	23	568.304347826087	33.08018556097565	0.00	N/A	N/A	IPR013087:11	0.000	N/A	N/A	PF00096:11	0.000
OG0002801	23	23	377.1304347826087	18.992685887000516	0.00	N/A	N/A	IPR013149:23;IPR013154:22	1.000	N/A	N/A	PF00107:23;PF08240:22	1.000
OG0002802	23	23	478.82608695652175	9.994138168525039	0.00	GO:0003677:23;GO:0006284:23	1.000	IPR000445:23;IPR003265:23	1.000	N/A	N/A	PF00633:23;PF00730:23	1.000
OG0002803	23	23	488.7826086956522	3.463555872461641	0.00	N/A	N/A	IPR007751:23	0.000	N/A	N/A	PF05057:23	0.000
OG0002804	23	23	611.9565217391304	108.33622312078086	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002805	23	23	275.0	0.0	0.00	N/A	N/A	IPR001107:23	0.000	N/A	N/A	PF01145:23	0.000
OG0002806	23	23	112.8695652173913	13.478821867707834	0.00	GO:0005750:23;GO:0006122:23	1.000	IPR004205:23	0.000	N/A	N/A	PF02939:23	0.000
OG0002807	23	23	283.4347826086956	6.4661398131478585	0.00	N/A	N/A	IPR004038:23	0.000	N/A	N/A	PF01248:23	0.000
OG0002808	23	23	149.34782608695653	0.47628048478710094	0.00	N/A	N/A	IPR013879:23	0.000	N/A	N/A	PF08570:23	0.000
OG0002809	23	23	525.1739130434783	48.07842522009859	0.00	N/A	N/A	IPR004274:23	0.000	N/A	N/A	PF03031:23	0.000
OG0002810	23	23	304.9130434782609	17.596721640020633	0.00	N/A	N/A	IPR000535:22	0.000	N/A	N/A	PF00635:22	0.000
OG0002811	23	23	329.04347826086956	3.0994846818472377	0.00	GO:0005515:22	0.000	IPR001012:22	0.000	N/A	N/A	PF00789:22	0.000
OG0002812	23	23	109.26086956521739	1.4208812729015814	0.00	N/A	N/A	N/A	N/A	N/A	N/A	PF00428:23	0.000
OG0002813	23	23	441.7391304347826	7.891753490631839	0.00	N/A	N/A	IPR018810:23	0.000	N/A	N/A	PF10303:23	0.000
OG0002814	23	23	118.04347826086956	13.998379598366453	0.00	N/A	N/A	IPR005545:21	0.000	N/A	N/A	PF03795:21	0.000
OG0002815	23	23	124.0	0.0	0.00	GO:0005750:23;GO:0006122:23	1.000	IPR003197:23	0.000	N/A	N/A	PF02271:23	0.000
OG0002816	23	23	393.69565217391306	30.402280782016696	0.00	N/A	N/A	N/A	N/A	N/A	N/A	PF03452:23	0.000
OG0002817	23	23	401.39130434782606	20.836295945619973	0.00	GO:0006284:23	0.000	IPR003265:23	0.000	N/A	N/A	PF00730:23	0.000
OG0002818	23	23	409.60869565217394	5.3384506011028945	0.00	N/A	N/A	N/A	N/A	N/A	N/A	PF12454:23	0.000
OG0002819	23	23	511.0869565217391	14.35546568680606	0.00	GO:0003676:23	0.000	IPR000467:23	0.000	N/A	N/A	PF01585:23	0.000
OG0002820	23	23	597.5217391304348	40.08672073871997	0.00	GO:0003873:23;GO:0005524:23;GO:0006000:23	1.585	IPR013078:23;IPR013079:23	1.000	N/A	N/A	PF00300:23;PF01591:23	1.000
OG0002821	23	23	354.6521739130435	9.383652277056669	0.00	GO:0005741:23;GO:0055085:23	1.000	IPR027246:23	0.000	N/A	N/A	PF01459:23	0.000
OG0002822	23	23	1003.5217391304348	47.290838863924655	0.00	N/A	N/A	IPR028881:23	0.000	N/A	N/A	PF13423:23	0.000
OG0002823	23	23	592.9130434782609	9.282583239961024	0.00	N/A	N/A	IPR041661:23;IPR022755:20	0.996	N/A	N/A	PF12756:23;PF12171:20;PF12874:3	1.279
OG0002824	23	23	1317.608695652174	179.64281931956336	0.00	GO:0004842:23	0.000	IPR000569:23;IPR032353:19	0.993	N/A	N/A	PF00632:23;PF16558:19	0.993
OG0002825	23	23	551.7391304347826	0.6735623210795509	0.00	GO:0005524:23	0.000	IPR002423:23	0.000	N/A	N/A	PF00118:23	0.000
OG0002826	23	23	1659.1739130434783	138.459114095073	0.00	GO:0003712:23;GO:0006357:23;GO:0016592:23	1.585	IPR009401:31;IPR021643:23;IPR041285:15;IPR003114:1	1.612	N/A	N/A	PF06333:31;PF11597:23;PF18296:15;PF02194:1	1.612
OG0002827	23	23	310.60869565217394	1.8821618106011617	0.00	GO:0003824:23;GO:0009116:23	1.000	IPR000845:23	0.000	N/A	N/A	PF01048:23	0.000
OG0002828	23	23	1388.4782608695652	145.42886190586893	0.00	N/A	N/A	IPR019156:23	0.000	N/A	N/A	PF09759:23	0.000
OG0002829	23	23	1299.391304347826	10.370271601133958	0.00	GO:0003723:23	0.000	IPR004088:161	0.000	N/A	N/A	PF00013:161	0.000
OG0002830	23	23	963.0434782608696	83.08742292772877	0.00	GO:0004672:23;GO:0005524:23;GO:0006468:23	1.585	IPR000719:23;IPR000095:23	1.000	N/A	N/A	PF00069:23;PF00786:23	1.000
OG0002831	23	23	1163.5652173913043	26.616154112406058	0.00	GO:0003677:23	0.000	IPR001606:23	0.000	N/A	N/A	PF01388:23	0.000
OG0002832	23	23	429.17391304347825	16.680246515520253	0.00	GO:0005515:23	0.000	IPR007461:23;IPR001452:23	1.000	N/A	N/A	PF04366:23;PF00018:23	1.000
OG0002833	23	23	97.0	0.0	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002834	23	23	625.8260869565217	12.862659721957716	0.00	GO:0005096:23	0.000	IPR001164:23	0.000	N/A	N/A	PF01412:23	0.000
OG0002835	23	23	178.30434782608697	35.344804405848855	0.00	GO:0033743:23	0.000	IPR002579:23	0.000	N/A	N/A	PF01641:23	0.000
OG0002836	23	23	818.1304347826087	41.772993509772384	0.00	GO:0003924:23;GO:0005525:23	1.000	IPR000795:23;IPR015033:22;IPR004160:15	1.561	N/A	N/A	PF00009:23;PF08938:22;PF03143:15	1.561
OG0002837	23	23	647.8260869565217	20.137898888528873	0.00	GO:0005634:23;GO:0005515:9	0.857	IPR012580:23;IPR001680:9	0.857	N/A	N/A	PF08159:23;PF00400:9	0.857
OG0002838	23	23	485.17391304347825	0.37903469074266727	0.00	GO:0009058:23;GO:0030170:23	1.000	IPR004839:23	0.000	N/A	N/A	PF00155:23	0.000
OG0002839	23	23	520.8260869565217	7.463838468783388	0.00	N/A	N/A	IPR000717:23;IPR045135:23	1.000	N/A	N/A	PF01399:23;PF10602:23	1.000
OG0002840	23	23	594.1304347826087	16.855664375814275	0.00	N/A	N/A	IPR004971:45	0.000	N/A	N/A	PF03291:45	0.000
OG0002841	23	23	617.5217391304348	12.934179744810939	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002842	23	23	423.04347826086956	8.374278740491057	0.00	GO:0003684:23;GO:0003906:23;GO:0006284:23;GO:0008270:23;GO:0016799:23;GO:0019104:23	2.585	IPR012319:23;IPR015886:23	1.000	N/A	N/A	PF01149:23;PF06831:23	1.000
OG0002843	23	23	149.08695652173913	19.171793237843755	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002844	23	23	213.69565217391303	13.059844804353517	0.00	N/A	N/A	IPR000014:23	0.000	N/A	N/A	PF13426:23	0.000
OG0002845	23	23	488.95652173913044	8.961163845557046	0.00	GO:0008270:23	0.000	IPR004181:23	0.000	N/A	N/A	PF11789:23	0.000
OG0002846	23	23	737.9130434782609	13.80268733594157	0.00	N/A	N/A	IPR011022:23;IPR011021:23	1.000	N/A	N/A	PF02752:23;PF00339:23	1.000
OG0002847	23	23	535.8695652173913	13.36869915894095	0.00	N/A	N/A	IPR046869:23;IPR046868:23	1.000	N/A	N/A	PF20399:23;PF20400:23	1.000
OG0002848	23	23	334.04347826086956	35.70955086085948	0.00	GO:0008757:10	0.000	IPR013216:10	0.000	N/A	N/A	PF13489:13;PF08241:10	0.988
OG0002849	23	23	262.60869565217394	8.39119170908857	0.00	GO:0008686:23;GO:0009231:23	1.000	IPR000422:23	0.000	N/A	N/A	PF00926:23	0.000
OG0002850	23	23	211.8695652173913	4.963381980114899	0.00	N/A	N/A	IPR019398:23	0.000	N/A	N/A	PF10273:23	0.000
OG0002851	23	23	469.04347826086956	20.950206517337545	0.00	N/A	N/A	IPR005607:23	0.000	N/A	N/A	PF03909:23	0.000
OG0002852	23	23	604.9565217391304	7.232043795976261	0.00	GO:0003700:23;GO:0006355:23	1.000	IPR013910:39;IPR004827:23	0.951	N/A	N/A	PF08601:39;PF00170:23	0.951
OG0002853	23	23	563.9565217391304	14.0881641994405	0.00	GO:0004672:23;GO:0005524:23;GO:0006468:23	1.585	IPR000719:23	0.000	N/A	N/A	PF00069:23	0.000
OG0002854	23	23	202.65217391304347	2.5641117735281274	0.00	N/A	N/A	IPR001841:23	0.000	N/A	N/A	PF13639:23	0.000
OG0002855	23	23	247.0	2.6865202966565924	0.00	N/A	N/A	IPR016040:22;IPR008030:1	0.258	N/A	N/A	PF13460:22;PF05368:1	0.258
OG0002856	23	23	820.6086956521739	49.030371359902844	0.00	GO:0006629:23	0.000	IPR006693:23	0.000	N/A	N/A	PF04083:23	0.000
OG0002857	23	23	1557.2173913043478	22.565761910159633	0.00	GO:0005524:23;GO:0016887:23	1.000	IPR003959:24	0.000	N/A	N/A	PF00004:24	0.000
OG0002858	23	23	320.17391304347825	105.09649900010653	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002859	23	23	302.69565217391306	17.659668573897036	0.00	GO:0006364:23;GO:0019843:23	1.000	IPR007109:23	0.000	N/A	N/A	PF04427:23	0.000
OG0002860	23	23	211.95652173913044	2.510469571000357	0.00	GO:0003924:23;GO:0005525:23	1.000	IPR001806:23	0.000	N/A	N/A	PF00071:23	0.000
OG0002861	23	23	431.0869565217391	8.757173672894698	0.00	N/A	N/A	IPR006785:23	0.000	N/A	N/A	PF04695:23	0.000
OG0002862	23	23	434.0869565217391	29.70860370693145	0.00	GO:0031011:23	0.000	IPR006880:23	0.000	N/A	N/A	PF04795:23	0.000
OG0002863	23	23	648.8695652173913	48.838958387057176	0.00	N/A	N/A	IPR025124:23	0.000	N/A	N/A	PF13259:23	0.000
OG0002864	23	23	956.3478260869565	46.30767491619145	0.00	GO:0016020:23;GO:0022857:23;GO:0055085:23	1.585	IPR004331:45;IPR001898:23	0.923	N/A	N/A	PF03105:45;PF00939:23	0.923
OG0002865	23	23	1226.391304347826	20.094860105173726	0.00	N/A	N/A	IPR019452:23;IPR001180:23;IPR019453:23	1.585	N/A	N/A	PF10366:23;PF00780:23;PF10367:23	1.585
OG0002866	23	23	97.69565217391305	1.8517860381779874	0.00	N/A	N/A	IPR014849:23	0.000	N/A	N/A	PF08738:23	0.000
OG0002867	23	23	174.0	15.695471515279703	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002868	23	23	199.6086956521739	16.026443177054993	0.00	N/A	N/A	IPR022775:23	0.000	N/A	N/A	PF01217:23	0.000
OG0002869	23	23	206.56521739130434	24.997088677364918	0.00	GO:0008199:23;GO:0016226:23	1.000	IPR002908:23	0.000	N/A	N/A	PF01491:23	0.000
OG0002870	23	22	1032.1739130434783	202.33907232424468	0.00	N/A	N/A	IPR009604:23	0.000	N/A	N/A	PF06741:23	0.000
OG0002871	23	23	370.39130434782606	3.920283157860818	0.00	N/A	N/A	IPR001623:23;IPR015399:23	1.000	N/A	N/A	PF00226:23;PF09320:23	1.000
OG0002872	23	23	167.3913043478261	7.710744228642671	0.00	N/A	N/A	IPR019419:1	0.000	N/A	N/A	PF10315:1	0.000
OG0002873	23	23	324.0869565217391	37.44086705085566	0.00	N/A	N/A	IPR004861:23	0.000	N/A	N/A	PF03162:23	0.000
OG0002874	23	23	1408.304347826087	10.731646749962163	0.00	GO:0016491:23;GO:0046872:23;GO:0051536:22	1.585	IPR046867:23;IPR002346:23;IPR000674:23;IPR005107:23;IPR002888:23;IPR008274:23;IPR001041:22	2.807	N/A	N/A	PF20256:23;PF00941:23;PF01315:23;PF03450:23;PF01799:23;PF02738:23;PF00111:22	2.807
OG0002875	23	23	628.6521739130435	10.106427983142705	0.00	GO:0006397:23;GO:0016788:23;GO:0016787:21	1.584	IPR007708:23;IPR004843:21	0.999	N/A	N/A	PF05011:23;PF00149:21	0.999
OG0002876	23	23	103.56521739130434	6.945915828159127	0.00	GO:0006511:23	0.000	IPR016073:23	0.000	N/A	N/A	PF03931:23	0.000
OG0002877	23	23	301.82608695652175	2.6317819044211395	0.00	GO:0003924:23;GO:0005525:23	1.000	IPR001806:23	0.000	N/A	N/A	PF00071:23	0.000
OG0002878	23	23	762.695652173913	6.272332501506262	0.00	GO:0005515:18	0.000	IPR021183:23;IPR019734:18	0.989	N/A	N/A	PF12569:23;PF13181:18;PF13414:1;PF13432:1	1.261
OG0002879	23	23	523.4782608695652	29.399600064149634	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0002880	23	23	614.1739130434783	22.147042542600193	0.00	GO:0016301:23	0.000	IPR001206:23	0.000	N/A	N/A	PF00781:23	0.000
OG0002881	23	23	324.3478260869565	9.919715527355981	0.00	GO:0006364:23;GO:0030688:23	1.000	IPR010301:23	0.000	N/A	N/A	PF05997:23	0.000
OG0002882	23	23	540.5652173913044	12.356396291013292	0.00	GO:0016757:23	0.000	IPR001296:23;IPR028098:22	1.000	N/A	N/A	PF00534:23;PF13439:19;PF13579:3	1.281
OG0002883	23	23	1909.1739130434783	233.72999141036243	0.00	GO:0005515:14	0.000	IPR001611:14	0.000	N/A	N/A	PF13855:14	0.000
OG0002884	23	23	1256.9565217391305	18.300577944947328	0.00	GO:0016301:23;GO:0032958:23	1.000	IPR005522:23	0.000	N/A	N/A	PF03770:23	0.000
OG0002885	23	23	1214.0869565217392	73.87116460637708	0.00	N/A	N/A	IPR046468:23	0.000	N/A	N/A	PF12090:23	0.000
OG0002886	23	23	561.8260869565217	164.94812153441325	0.00	GO:0016830:23;GO:0019752:23;GO:0030170:23;GO:0016787:1	1.670	IPR002129:23;IPR013094:2	0.402	N/A	N/A	PF00282:23;PF07859:2	0.402
OG0002887	23	23	1200.2608695652175	249.44864721870889	0.00	GO:0000981:22;GO:0003677:22;GO:0006351:22;GO:0006355:22;GO:0008270:22	2.322	IPR007219:22;IPR001138:22	1.000	N/A	N/A	PF04082:22;PF00172:22	1.000
