#cluster_id	protein_count	taxon_count	domain_ids	domain_description
OG0003548	23	23	IPR014782;IPR045357;IPR024571	Domain Peptidase M1, membrane alanine aminopeptidase;Domain Aminopeptidase N-like , N-terminal domain;Domain ERAP1-like C-terminal domain
OG0003549	23	23	IPR020810;IPR020811	Domain Enolase, C-terminal TIM barrel domain;Domain Enolase, N-terminal
OG0003550	23	23	IPR013212;IPR012572	Domain Mad3/Bub1 homology region 1;Domain Mad3/Bub1 homology region 2
OG0003551	23	23	IPR013022	Domain Xylose isomerase-like, TIM barrel domain
OG0003552	23	23	IPR035587	Domain DUS-like, FMN-binding domain
OG0003553	23	23	IPR001597	Domain Aromatic amino acid beta-eliminating lyase/threonine aldolase
OG0003554	23	23	IPR006813	Family Glycosyl transferase, family 17
OG0003555	23	23	IPR007991	Family RNA polymerase I specific transcription initiation factor RRN3
OG0003556	23	23	IPR003958	Domain Transcription factor CBF/NF-Y/archaeal histone domain
OG0003557	23	16	IPR010573	Family Major facilitator transporter Str1/Tri12-like
OG0003558	23	23	IPR006357	Family HAD-superfamily hydrolase, subfamily IIA
OG0003559	23	23	IPR013057	Domain Amino acid transporter, transmembrane domain
OG0003560	23	23	IPR029004;IPR006958	Domain Ribosomal eL28/Mak16;Family Mak16 protein
OG0003561	23	23	IPR045326	Domain Autophagy protein ATG17-like domain
OG0003562	23	23	None	None
OG0003563	23	23	IPR002379	Domain V-ATPase proteolipid subunit C-like domain
OG0003564	23	23	IPR001453;IPR005111;IPR005110	Domain MoaB/Mog domain;Domain MoeA, C-terminal, domain IV;Domain MoeA, N-terminal and linker domain
OG0003565	23	23	IPR002759	Family RNase P subunit Pop5/Rpp14/Rnp2-like
OG0003566	23	23	IPR004130	Family GPN-loop GTPase
OG0003567	23	23	IPR001680	Repeat WD40 repeat
OG0003568	23	23	IPR000679	Domain Zinc finger, GATA-type
OG0003569	23	23	IPR013714	Family Golgi apparatus membrane protein TVP15
OG0003570	23	23	IPR025602	Family BCP1 family
OG0003571	23	23	None	None
OG0003572	23	23	IPR001680	Repeat WD40 repeat
OG0003573	23	23	None	None
OG0003574	23	23	IPR003034	Domain SAP domain
OG0003575	23	23	IPR002474;IPR017926	Domain Carbamoyl-phosphate synthase small subunit, N-terminal domain;Domain Glutamine amidotransferase
OG0003576	23	23	IPR001164	Domain Arf GTPase activating protein
OG0003577	23	23	IPR000504	Domain RNA recognition motif domain
OG0003578	23	23	IPR003097;IPR001433;IPR008254	Domain Sulfite reductase [NADPH] flavoprotein alpha-component-like, FAD-binding;Domain Oxidoreductase FAD/NAD(P)-binding;Domain Flavodoxin/nitric oxide synthase
OG0003579	23	22	IPR007855	Family RNA-dependent RNA polymerase, eukaryotic-type
OG0003580	23	23	IPR000192	Domain Aminotransferase class V domain
OG0003581	23	23	IPR019378	Family GDP-fucose protein O-fucosyltransferase
OG0003582	23	23	IPR001810	Domain F-box domain
OG0003583	23	23	IPR032630;IPR032631	Domain P-type ATPase, C-terminal;Domain P-type ATPase, N-terminal
OG0003584	23	23	IPR001356	Domain Homeodomain
OG0003585	23	23	IPR013932	Domain TATA-binding protein interacting (TIP20)
OG0003586	23	23	IPR001806	Family Small GTPase
OG0003587	23	23	IPR001171	Family Sterol biosynthesis ERG24/DHCR-like
OG0003588	23	23	IPR000554	Family Small ribosomal subunit protein eS7
OG0003589	23	23	IPR008603	Family Dynactin subunit 4
OG0003590	23	23	IPR018860	Family Anaphase-promoting complex, subunit CDC26
OG0003591	23	23	None	None
OG0003592	23	23	IPR001683	Domain Phox homology
OG0003593	23	23	IPR000462	Family CDP-alcohol phosphatidyltransferase
OG0003594	23	23	None	None
OG0003595	23	23	IPR007484	Domain Peptidase M28
OG0003596	23	23	IPR008814	Family Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit Swp1
OG0003597	23	23	None	None
OG0003598	23	23	IPR003021	Family Rad1/Rec1/Rad17
OG0003599	23	23	None	None
OG0003600	23	23	None	None
OG0003601	23	23	IPR023573	Domain Large ribosomal subunit protein eL20 domain
OG0003602	23	23	IPR000717	Domain Proteasome component (PCI) domain
OG0003603	23	23	None	None
OG0003604	23	23	None	None
OG0003605	23	23	IPR011701	Family Major facilitator superfamily
OG0003606	23	23	IPR021822	Family Protein of unknown function DUF3405
OG0003607	23	23	IPR021589	Domain Spindle pole body-associated protein cut12
OG0003608	23	23	IPR000719;IPR024435;IPR041715;IPR006575	Domain Protein kinase domain;Domain Histidyl tRNA synthetase-related domain;Domain Class II Histidinyl-tRNA synthetase (HisRS)-like catalytic core domain;Domain RWD domain
OG0003609	23	23	IPR002671	Family Large ribosomal subunit protein eL22
OG0003610	23	23	IPR000612	Family Proteolipid membrane potential modulator
OG0003611	23	23	IPR006073;IPR013646	Domain GTP binding domain;Domain Obg-like GTPase YGR210-like, G4 motif-containing domain
OG0003612	23	23	IPR001214	Domain SET domain
OG0003613	23	23	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0003614	23	23	IPR009580	Family GPI biosynthesis protein Pig-F
OG0003615	23	23	IPR004837;IPR005185	Domain Sodium/calcium exchanger membrane region;Domain Inner membrane component domain
OG0003616	23	23	IPR015802;IPR015800;IPR015798	Domain Copper amine oxidase, N3-terminal;Domain Copper amine oxidase, N2-terminal;Domain Copper amine oxidase, catalytic domain
OG0003617	23	23	IPR001650;IPR011545	Domain Helicase, C-terminal domain-like;Domain DEAD/DEAH box helicase domain
OG0003618	23	23	IPR013234;IPR001296	Domain PIGA, GPI anchor biosynthesis;Domain Glycosyl transferase, family 1
OG0003619	23	23	IPR013078	Family Histidine phosphatase superfamily, clade-1
OG0003620	23	23	IPR000719	Domain Protein kinase domain
OG0003621	23	23	IPR004088	Domain K Homology domain, type 1
OG0003622	23	23	IPR001853	Domain DSBA-like thioredoxin domain
OG0003623	23	23	IPR011421	Domain BCNT-C domain
OG0003624	23	23	None	None
OG0003625	23	22	IPR003807	Domain Domain of unknown function DUF202
OG0003626	23	23	IPR002528	Family Multi antimicrobial extrusion protein
OG0003627	23	23	IPR001619	Family Sec1-like protein
OG0003628	23	23	None	None
OG0003629	23	23	IPR021714;IPR032436	Domain Nucleolar pre-ribosomal-associated protein 1, N-terminal;Domain Nucleolar pre-ribosomal-associated protein 1, C-terminal domain
OG0003630	23	23	IPR000086	Domain NUDIX hydrolase domain
OG0003631	23	23	IPR006076	Domain FAD dependent oxidoreductase
OG0003632	23	23	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0003633	23	23	IPR003958	Domain Transcription factor CBF/NF-Y/archaeal histone domain
OG0003634	23	23	None	None
OG0003635	23	23	IPR006603	Repeat PQ-loop repeat
OG0003636	23	23	IPR032704	Family Protein Cms1
OG0003637	23	23	IPR001806	Family Small GTPase
OG0003638	23	23	IPR035425	Domain CENP-T/Histone H4, histone fold
OG0003639	23	23	IPR002994	Family Surfeit locus 1/Shy1
OG0003640	23	23	IPR005037	Family Pre-mRNA-splicing factor 38
OG0003641	23	23	IPR000719;IPR000253	Domain Protein kinase domain;Domain Forkhead-associated (FHA) domain
OG0003642	23	23	IPR013130;IPR013121;IPR013112	Domain Ferric reductase transmembrane component-like domain;Domain Ferric reductase, NAD binding domain;Domain FAD-binding 8
OG0003643	23	23	None	None
OG0003644	23	23	IPR001594	Domain Palmitoyltransferase, DHHC domain
OG0003645	23	23	IPR001849;IPR004148;IPR001164	Domain Pleckstrin homology domain;Domain BAR domain;Domain Arf GTPase activating protein
OG0003646	23	23	IPR000008;IPR010439	Domain C2 domain;Domain MUN domain
OG0003647	23	23	IPR012946;IPR004886	Domain X8 domain;Family Glucanosyltransferase
OG0003648	23	22	None	None
OG0003649	23	23	IPR019831;IPR019832	Domain Manganese/iron superoxide dismutase, N-terminal;Domain Manganese/iron superoxide dismutase, C-terminal
OG0003650	23	23	IPR007461	Domain Ysc84 actin-binding domain
OG0003651	23	23	IPR041569;IPR032501;IPR003959	Domain AAA ATPase, AAA+ lid domain;Domain Proteasomal ATPase, second OB domain;Domain ATPase, AAA-type, core
OG0003652	23	23	IPR005811;IPR003781	Domain ATP-citrate synthase/succinyl-CoA ligase, C-terminal domain;Domain CoA-binding
OG0003653	23	23	IPR032432;IPR007197;IPR000182	Domain Radical SAM, C-terminal extension;Domain Radical SAM;Domain GNAT domain
OG0003654	23	23	IPR002504	Family NAD kinase
OG0003655	23	23	IPR002123;IPR032098	Domain Phospholipid/glycerol acyltransferase;Domain Acyltransferase, C-terminal domain
OG0003656	23	23	IPR002791	Domain Damage-control phosphatase ARMT1-like, metal-binding domain
OG0003657	23	23	IPR019734	Repeat Tetratricopeptide repeat
OG0003658	23	23	None	None
OG0003659	23	23	IPR006140	Domain D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
OG0003660	23	23	IPR000073	Domain Alpha/beta hydrolase fold-1
OG0003661	23	23	None	None
OG0003662	23	23	IPR002500	Domain Phosphoadenosine phosphosulphate reductase
OG0003663	23	23	IPR004342;IPR004331	Domain EXS, C-terminal;Domain SPX domain
OG0003664	23	23	IPR003892	Domain Ubiquitin system component CUE
OG0003665	23	23	IPR007461	Domain Ysc84 actin-binding domain
OG0003666	23	23	IPR003382	Domain Flavoprotein
OG0003667	23	23	None	None
OG0003668	23	23	IPR001173	Domain Glycosyltransferase 2-like
OG0003669	23	23	IPR021369	Family Protein of unknown function DUF2985
OG0003670	23	23	IPR018593	Domain tRNA-splicing endonuclease subunit Sen15
OG0003671	23	23	IPR029208	Family Cytochrome c oxidase assembly protein COX14
OG0003672	23	23	None	None
OG0003673	23	23	IPR006218	Domain DAHP synthetase I/KDSA
OG0003674	23	23	None	None
OG0003675	23	23	IPR018305	Family Large ribosomal subunit protein mL50
OG0003676	23	23	IPR008630	Family Glycosyltransferase 34
OG0003677	23	23	None	None
OG0003678	23	23	IPR004183	Domain Extradiol ring-cleavage dioxygenase, class III enzyme, subunit B
OG0003679	23	23	IPR015590	Domain Aldehyde dehydrogenase domain
OG0003680	23	23	IPR045810;IPR000555	Domain eIF3h, C-terminal;Domain JAB1/MPN/MOV34 metalloenzyme domain
OG0003681	23	23	IPR015878;IPR000043	Domain S-adenosyl-L-homocysteine hydrolase, NAD binding domain;Family Adenosylhomocysteinase-like
OG0003682	23	23	IPR001138;IPR007219	Domain Zn(2)Cys(6) fungal-type DNA-binding domain;Domain Transcription factor domain, fungi
OG0003683	23	23	IPR018484;IPR018485	Domain Carbohydrate kinase FGGY, N-terminal;Domain Carbohydrate kinase FGGY, C-terminal
OG0003684	23	23	IPR000425	Family Major intrinsic protein
OG0003685	23	23	IPR006076;IPR031656	Domain FAD dependent oxidoreductase;Domain Alpha-glycerophosphate oxidase, C-terminal
OG0003686	23	23	None	None
OG0003687	23	23	None	None
OG0003688	23	23	IPR004147	Domain ABC1 atypical kinase-like domain
OG0003689	23	23	IPR000511	Family Holocytochrome c/c1 synthase
OG0003690	23	23	None	None
OG0003691	23	23	None	None
OG0003692	23	23	IPR003151;IPR024585;IPR009076;IPR003152;IPR000403	Domain PIK-related kinase, FAT;Domain Serine/threonine-protein kinase mTOR domain;Domain FKBP12-rapamycin binding domain;Domain FATC domain;Domain Phosphatidylinositol 3-/4-kinase, catalytic domain
OG0003693	23	23	None	None
OG0003694	23	23	IPR028146;IPR036607	Domain Glucosidase II beta subunit, N-terminal;Domain Glucosidase 2 subunit beta-like
OG0003695	23	23	None	None
OG0003696	23	23	IPR000195	Domain Rab-GAP-TBC domain
OG0003697	23	23	IPR010326	Family Exocyst complex component EXOC3/Sec6
OG0003698	23	23	IPR015242	Domain Mitochondrial resolvase Ydc2, catalytic
OG0003699	23	23	IPR019487;IPR001611	Family RAM signalling pathway, SOG2;Repeat Leucine-rich repeat
OG0003700	23	23	IPR000195	Domain Rab-GAP-TBC domain
OG0003701	23	23	IPR022309	Family Ribosomal protein eS8/ribosomal biogenesis NSA2
OG0003702	23	23	IPR001104	Domain 3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal
OG0003703	23	23	IPR007862	Domain Adenylate kinase, active site lid domain
OG0003704	23	23	IPR024969;IPR000555	Domain EIF3F/CSN6-like, C-terminal;Domain JAB1/MPN/MOV34 metalloenzyme domain
OG0003705	23	23	IPR001260	Family Coproporphyrinogen III oxidase, aerobic
OG0003706	23	23	IPR004241	Family Autophagy protein Atg8 ubiquitin-like
OG0003707	23	23	IPR029005	Family LIM-domain binding protein/SEUSS
OG0003708	23	23	IPR013745	Family TORC2 component Bit61/PRR5
OG0003709	23	23	IPR007872	Domain DPH-type metal-binding domain
OG0003710	23	23	IPR000261;IPR015940	Domain EH domain;Domain Ubiquitin-associated domain
OG0003711	23	23	IPR018316;IPR003008	Domain Tubulin/FtsZ, 2-layer sandwich domain;Domain Tubulin/FtsZ, GTPase domain
OG0003712	23	23	None	None
OG0003713	23	23	IPR024763;IPR000547;IPR001841	Domain Vacuolar protein sorting protein 11, C-terminal;Repeat Clathrin, heavy chain/VPS, 7-fold repeat;Domain Zinc finger, RING-type
OG0003714	23	23	IPR018617	Domain Ima1, N-terminal domain
OG0003715	23	23	IPR007718	Domain Srp40, C-terminal
OG0003716	23	23	IPR004827	Domain Basic-leucine zipper domain
OG0003717	23	23	IPR003439;IPR032781	Domain ABC transporter-like, ATP-binding domain;Domain ABC-transporter extension domain
OG0003718	23	23	IPR045342	Family Septation protein Etd1
OG0003719	23	23	IPR018316;IPR003008	Domain Tubulin/FtsZ, 2-layer sandwich domain;Domain Tubulin/FtsZ, GTPase domain
OG0003720	23	23	None	None
OG0003721	23	23	None	None
OG0003722	23	23	IPR001680	Repeat WD40 repeat
OG0003723	23	23	IPR013657	Family SLC35B1-4/HUT1
OG0003724	23	23	IPR006634	Domain TRAM/LAG1/CLN8 homology domain
OG0003725	23	23	IPR007255	Family Conserved oligomeric Golgi complex subunit 8
OG0003726	23	23	IPR018108	Repeat Mitochondrial substrate/solute carrier
OG0003727	23	23	None	None
OG0003728	23	23	IPR002777	Family Prefoldin beta-like
OG0003729	23	23	IPR008901	Family Alkaline ceramidase
OG0003730	23	23	IPR022091;IPR022092	Domain TATA element modulatory factor 1, TATA binding;Family TATA element modulatory factor 1 DNA binding
OG0003731	23	23	IPR007064	Domain Nmd3, N-terminal
OG0003732	23	23	IPR000504	Domain RNA recognition motif domain
OG0003733	23	23	IPR015590	Domain Aldehyde dehydrogenase domain
OG0003734	23	23	IPR021858	Family Fungal transcription factor
OG0003735	23	23	IPR041492	Family Haloacid dehalogenase-like hydrolase
OG0003736	23	23	None	None
OG0003737	23	23	IPR004839	Domain Aminotransferase, class I/classII, large domain
OG0003738	23	23	IPR019529	Domain SNARE-complex protein Syntaxin-18, N-terminal
OG0003739	23	23	IPR009445	Family ER membrane protein complex subunit 4
OG0003740	23	23	IPR002553	Domain Clathrin/coatomer adaptor, adaptin-like, N-terminal
OG0003741	23	23	None	None
OG0003742	23	23	IPR039540	Domain UBL3-like, ubiquitin domain
OG0003743	23	23	IPR008012	Family Proteasome maturation factor Ump1
OG0003744	23	23	IPR003439	Domain ABC transporter-like, ATP-binding domain
OG0003745	23	23	IPR004834;IPR013616	Family Fungal chitin synthase;Domain Chitin synthase N-terminal
OG0003746	23	23	IPR005117;IPR008254;IPR006067;IPR002880	Domain Nitrite/Sulfite reductase ferredoxin-like domain;Domain Flavodoxin/nitric oxide synthase;Domain Nitrite/sulphite reductase 4Fe-4S domain;Domain Pyruvate flavodoxin/ferredoxin oxidoreductase, pyrimidine binding domain
OG0003747	23	23	IPR013862	Family Inositolphosphorylceramide synthase subunit Kei1
OG0003748	23	23	IPR004788	Family Ribose 5-phosphate isomerase, type A
OG0003749	23	23	IPR011687	Family Ribosome biogenesis protein Nop53/GLTSCR2
OG0003750	23	23	IPR023753;IPR002048	Domain FAD/NAD(P)-binding domain;Domain EF-hand domain
OG0003751	23	23	IPR004839	Domain Aminotransferase, class I/classII, large domain
OG0003752	23	23	IPR002717;IPR040706;IPR025995	Domain Histone acetyltransferase domain, MYST-type;Domain MYST, zinc finger domain;Domain RNA binding activity-knot of a chromodomain
OG0003753	23	23	IPR013520	Domain Exonuclease, RNase T/DNA polymerase III
OG0003754	23	23	IPR013924	Family Ribonuclease H2, subunit C
OG0003755	23	23	IPR027925;IPR033762;IPR041024;IPR001208;IPR041562	Domain MCM, N-terminal domain;Domain MCM OB domain;Domain Mcm6, C-terminal winged-helix domain;Domain MCM domain;Domain MCM, AAA-lid domain
OG0003756	23	23	None	None
OG0003757	23	23	IPR019727	Family ATP synthase, F0 complex, subunit F, mitochondria, fungi
OG0003758	23	23	IPR006885	Family NADH dehydrogenase ubiquinone Fe-S protein 4 mitochondrial-like
OG0003759	23	23	IPR024964;IPR006594	Domain CTLH/CRA C-terminal to LisH motif domain;Conserved_site LIS1 homology motif
OG0003760	23	23	IPR012459	Family Ribosomal RNA-processing protein 15
OG0003761	23	23	None	None
OG0003762	23	23	IPR013927	Family Transcription factor Opi1/Ccg-8
OG0003763	23	23	IPR022775;IPR028565	Domain AP complex, mu/sigma subunit;Domain Mu homology domain
OG0003764	23	23	IPR001985	Family S-adenosylmethionine decarboxylase, eukaryotes
OG0003765	23	23	None	None
OG0003766	23	23	IPR001138;IPR007219	Domain Zn(2)Cys(6) fungal-type DNA-binding domain;Domain Transcription factor domain, fungi
OG0003767	23	23	None	None
OG0003768	23	23	None	None
OG0003769	23	23	IPR001684	Family Large ribosomal subunit protein bL27
OG0003770	23	23	None	None
OG0003771	23	23	IPR039430	Domain Thymidylate kinase-like domain
OG0003772	23	23	IPR020602	Domain GTP cyclohydrolase I domain
OG0003773	23	23	IPR006809	Domain TAFII28-like protein domain
OG0003774	23	23	IPR012317;IPR008893;IPR004102;IPR001357	Domain Poly(ADP-ribose) polymerase, catalytic domain;Domain WGR domain;Domain Poly(ADP-ribose) polymerase, regulatory domain;Domain BRCT domain
OG0003775	23	23	IPR007062	Family Protein phosphatase inhibitor 2 (IPP-2)
OG0003776	23	22	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0003777	23	23	IPR000326	Domain Phosphatidic acid phosphatase type 2/haloperoxidase
OG0003778	23	23	None	None
OG0003779	23	23	IPR005828	Family Major facilitator, sugar transporter-like
OG0003780	23	23	IPR004125;IPR013822;IPR000897	Domain Signal recognition particle, SRP54 subunit, M-domain;Domain Signal recognition particle SRP54, helical bundle;Domain Signal recognition particle, SRP54 subunit, GTPase domain
OG0003781	23	23	None	None
OG0003782	23	23	IPR002213	Family UDP-glucuronosyl/UDP-glucosyltransferase
OG0003783	23	23	IPR001214;IPR015353	Domain SET domain;Domain Rubisco LSMT, substrate-binding domain
OG0003784	23	23	IPR013178	Family Histone acetyltransferase Rtt109/CBP
OG0003785	23	23	IPR000999	Domain Ribonuclease III domain
OG0003786	23	23	IPR011650;IPR002933	Domain Peptidase M20, dimerisation domain;Family Peptidase M20
OG0003787	23	23	IPR040686;IPR000031;IPR003135	Domain Phosphoribosylaminoimidazole carboxylase, C-terminal domain;Domain PurE domain;Domain ATP-grasp fold, ATP-dependent carboxylate-amine ligase-type
OG0003788	23	23	IPR028364	Family Ribosomal protein uL1/ribosomal biogenesis protein
OG0003789	23	23	IPR024602	Domain Conserved oligomeric Golgi complex, subunit 2, N-terminal
OG0003790	23	23	IPR018287	Domain Hap4 transcription factor, heteromerisation domain
OG0003791	23	23	None	None
OG0003792	23	23	IPR002018	Domain Carboxylesterase, type B
OG0003793	23	16	IPR002938	Domain FAD-binding domain
OG0003794	23	23	IPR021858;IPR001138	Family Fungal transcription factor;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
