#cluster_id	cluster_protein_count	protein_median_count	TAXON_count	attribute	attribute_cluster_type	protein_span_mean	protein_span_sd	epigloea_count	other_count	epigloea_median	other_median	epigloea_cov	other_cov
OG0003846	23	1.0	23	compare	shared	247.82608695652175	7.387722917481547	3	20	1.0	1.0	1.00	1.00
OG0003847	23	1.0	23	compare	shared	507.5652173913044	15.65338159592117	3	20	1.0	1.0	1.00	1.00
OG0003848	23	1.0	23	compare	shared	1283.7826086956522	10.57049429858633	3	20	1.0	1.0	1.00	1.00
OG0003849	23	1.0	23	compare	shared	1015.4782608695652	44.65020528237282	3	20	1.0	1.0	1.00	1.00
OG0003850	23	1.0	23	compare	shared	154.69565217391303	14.668614180145768	3	20	1.0	1.0	1.00	1.00
OG0003851	23	1.0	23	compare	shared	260.2608695652174	5.471009693826478	3	20	1.0	1.0	1.00	1.00
OG0003852	23	1.0	23	compare	shared	542.5652173913044	8.830904660715916	3	20	1.0	1.0	1.00	1.00
OG0003853	23	1.0	23	compare	shared	448.17391304347825	18.991192864778693	3	20	1.0	1.0	1.00	1.00
OG0003854	23	1.0	23	compare	shared	111.08695652173913	1.612803216607948	3	20	1.0	1.0	1.00	1.00
OG0003855	23	1.0	23	compare	shared	1063.695652173913	16.305333303550917	3	20	1.0	1.0	1.00	1.00
OG0003856	23	1.0	23	compare	shared	837.304347826087	96.3762711110485	3	20	1.0	1.0	1.00	1.00
OG0003857	23	1.0	23	compare	shared	422.5217391304348	146.94064745752382	3	20	1.0	1.0	1.00	1.00
OG0003858	23	1.0	23	compare	shared	257.2173913043478	8.36117591968524	3	20	1.0	1.0	1.00	1.00
OG0003859	23	1.0	23	compare	shared	675.7391304347826	12.601647205319415	3	20	1.0	1.0	1.00	1.00
OG0003860	23	1.0	23	compare	shared	846.0434782608696	20.135364219440568	3	20	1.0	1.0	1.00	1.00
OG0003861	23	1.0	23	compare	shared	614.0434782608696	92.80155464443169	3	20	1.0	1.0	1.00	1.00
OG0003862	23	1.0	23	compare	shared	664.7391304347826	295.7233162487478	3	20	1.0	1.0	1.00	1.00
OG0003863	23	1.0	23	compare	shared	131.0	5.845845793679325	3	20	1.0	1.0	1.00	1.00
OG0003864	23	1.0	23	compare	shared	926.4782608695652	5.011895113387673	3	20	1.0	1.0	1.00	1.00
OG0003865	23	1.0	23	compare	shared	371.39130434782606	7.7501143353966215	3	20	1.0	1.0	1.00	1.00
OG0003866	23	1.0	23	compare	shared	1549.608695652174	12.520380361060653	3	20	1.0	1.0	1.00	1.00
OG0003867	23	1.0	23	compare	shared	1454.9565217391305	10.852682541034907	3	20	1.0	1.0	1.00	1.00
OG0003868	23	1.0	23	compare	shared	329.04347826086956	10.820585296672768	3	20	1.0	1.0	1.00	1.00
OG0003869	23	1.0	23	compare	shared	343.5652173913044	6.0059831541882645	3	20	1.0	1.0	1.00	1.00
OG0003870	23	1.0	23	compare	shared	143.0	0.0	3	20	1.0	1.0	1.00	1.00
OG0003871	23	1.0	23	compare	shared	438.0	33.93728230773323	3	20	1.0	1.0	1.00	1.00
OG0003872	23	1.0	23	compare	shared	374.30434782608694	4.9116966218511475	3	20	1.0	1.0	1.00	1.00
OG0003873	23	1.0	23	compare	shared	534.7391304347826	28.252306394968198	3	20	1.0	1.0	1.00	1.00
OG0003874	23	1.0	23	compare	shared	544.9130434782609	38.88211061040602	3	20	1.0	1.0	1.00	1.00
OG0003875	23	1.0	23	compare	shared	1598.7391304347825	175.21544933652504	3	20	1.0	1.0	1.00	1.00
OG0003876	23	1.0	23	compare	shared	298.2608695652174	8.146577789393465	3	20	1.0	1.0	1.00	1.00
OG0003877	23	1.0	23	compare	shared	1706.0869565217392	104.73150476689065	3	20	1.0	1.0	1.00	1.00
OG0003878	23	1.0	23	compare	shared	1167.4782608695652	25.064906291670194	3	20	1.0	1.0	1.00	1.00
OG0003879	23	1.0	23	compare	shared	1273.9565217391305	142.07391776691748	3	20	1.0	1.0	1.00	1.00
OG0003880	23	1.0	23	compare	shared	839.1739130434783	55.46848080621066	3	20	1.0	1.0	1.00	1.00
OG0003881	23	1.0	23	compare	shared	1190.304347826087	28.549628464206577	3	20	1.0	1.0	1.00	1.00
OG0003882	23	1.0	23	compare	shared	1335.4782608695652	101.71181350104361	3	20	1.0	1.0	1.00	1.00
OG0003883	23	1.0	23	compare	shared	120.82608695652173	0.37903469074266727	3	20	1.0	1.0	1.00	1.00
OG0003884	23	1.0	23	compare	shared	537.2608695652174	44.10286137942245	3	20	1.0	1.0	1.00	1.00
OG0003885	23	1.0	23	compare	shared	225.2173913043478	29.421903289806167	3	20	1.0	1.0	1.00	1.00
OG0003886	23	1.0	23	compare	shared	254.65217391304347	3.1292268200776676	3	20	1.0	1.0	1.00	1.00
OG0003887	23	1.0	23	compare	shared	665.7826086956521	4.87189385315876	3	20	1.0	1.0	1.00	1.00
OG0003888	23	1.0	23	compare	shared	385.2173913043478	6.262077178222203	3	20	1.0	1.0	1.00	1.00
OG0003889	23	1.0	23	compare	shared	406.2608695652174	1.5098917699291596	3	20	1.0	1.0	1.00	1.00
OG0003890	23	1.0	23	compare	shared	988.6086956521739	23.8268010048509	3	20	1.0	1.0	1.00	1.00
OG0003891	23	1.0	23	compare	shared	923.0869565217391	33.330900982458566	3	20	1.0	1.0	1.00	1.00
OG0003892	23	1.0	23	compare	shared	441.0869565217391	28.55035679892523	3	20	1.0	1.0	1.00	1.00
OG0003893	23	1.0	23	compare	shared	213.82608695652175	5.044602573332547	3	20	1.0	1.0	1.00	1.00
OG0003894	23	1.0	23	compare	shared	697.1304347826087	12.198732463826216	3	20	1.0	1.0	1.00	1.00
OG0003895	23	1.0	23	compare	shared	250.7391304347826	15.294833999424227	3	20	1.0	1.0	1.00	1.00
OG0003896	23	1.0	23	compare	shared	359.6521739130435	1.6314489599385844	3	20	1.0	1.0	1.00	1.00
OG0003897	23	1.0	23	compare	shared	1206.5652173913043	55.1589214566156	3	20	1.0	1.0	1.00	1.00
OG0003898	23	1.0	23	compare	shared	462.0869565217391	52.83437043660965	3	20	1.0	1.0	1.00	1.00
OG0003899	23	1.0	23	compare	shared	363.39130434782606	1.2765146309481041	3	20	1.0	1.0	1.00	1.00
OG0003900	23	1.0	23	compare	shared	614.7391304347826	23.896911554687403	3	20	1.0	1.0	1.00	1.00
OG0003901	23	1.0	23	compare	shared	866.8260869565217	29.790065711959638	3	20	1.0	1.0	1.00	1.00
OG0003902	23	1.0	23	compare	shared	106.08695652173913	1.5011023044897447	3	20	1.0	1.0	1.00	1.00
OG0003903	23	1.0	23	compare	shared	1088.8695652173913	16.04695378873886	3	20	1.0	1.0	1.00	1.00
OG0003904	23	1.0	23	compare	shared	540.0	3.4135280741548732	3	20	1.0	1.0	1.00	1.00
OG0003905	23	1.0	23	compare	shared	770.7826086956521	58.49931736631755	3	20	1.0	1.0	1.00	1.00
OG0003906	23	1.0	23	compare	shared	351.5652173913044	52.11260891148549	3	20	1.0	1.0	1.00	1.00
OG0003907	23	1.0	23	compare	shared	865.695652173913	37.14417829346084	3	20	1.0	1.0	1.00	1.00
OG0003908	23	1.0	23	compare	shared	681.5217391304348	16.317154390708204	3	20	1.0	1.0	1.00	1.00
OG0003909	23	1.0	23	compare	shared	681.7391304347826	16.052136228699467	3	20	1.0	1.0	1.00	1.00
OG0003910	23	1.0	23	compare	shared	461.4782608695652	4.342605561455226	3	20	1.0	1.0	1.00	1.00
OG0003911	23	1.0	23	compare	shared	1547.608695652174	52.66360770550709	3	20	1.0	1.0	1.00	1.00
OG0003912	23	1.0	23	compare	shared	322.69565217391306	32.730035112839595	3	20	1.0	1.0	1.00	1.00
OG0003913	23	1.0	23	compare	shared	438.9130434782609	43.00243981296497	3	20	1.0	1.0	1.00	1.00
OG0003914	23	1.0	23	compare	shared	1931.608695652174	225.62622787919477	3	20	1.0	1.0	1.00	1.00
OG0003915	23	1.0	23	compare	shared	527.1739130434783	15.460052797910414	3	20	1.0	1.0	1.00	1.00
OG0003916	23	1.0	23	compare	shared	97.8695652173913	0.3367811605397753	3	20	1.0	1.0	1.00	1.00
OG0003917	23	1.0	23	compare	shared	288.0	0.0	3	20	1.0	1.0	1.00	1.00
OG0003918	23	1.0	23	compare	shared	358.17391304347825	3.4722774622785058	3	20	1.0	1.0	1.00	1.00
OG0003919	23	1.0	23	compare	shared	1014.8695652173913	57.62947943380162	3	20	1.0	1.0	1.00	1.00
OG0003920	23	1.0	23	compare	shared	608.4347826086956	3.932319671163484	3	20	1.0	1.0	1.00	1.00
OG0003921	23	1.0	23	compare	shared	209.17391304347825	3.2120990551763264	3	20	1.0	1.0	1.00	1.00
OG0003922	23	1.0	23	compare	shared	671.5652173913044	28.58066553360935	3	20	1.0	1.0	1.00	1.00
OG0003923	23	1.0	23	compare	shared	1086.2173913043478	15.067836524947205	3	20	1.0	1.0	1.00	1.00
OG0003924	23	1.0	23	compare	shared	453.39130434782606	50.95926687961055	3	20	1.0	1.0	1.00	1.00
OG0003925	23	1.0	23	compare	shared	507.6521739130435	8.041245283467273	3	20	1.0	1.0	1.00	1.00
OG0003926	23	1.0	23	compare	shared	518.8695652173913	33.80031431269614	3	20	1.0	1.0	1.00	1.00
OG0003927	23	1.0	23	compare	shared	120.26086956521739	10.00963618895116	3	20	1.0	1.0	1.00	1.00
OG0003928	23	1.0	23	compare	shared	287.04347826086956	16.838047653195026	3	20	1.0	1.0	1.00	1.00
OG0003929	23	1.0	23	compare	shared	877.0869565217391	89.59566810349233	3	20	1.0	1.0	1.00	1.00
OG0003930	23	1.0	23	compare	shared	375.2173913043478	7.240925485762105	3	20	1.0	1.0	1.00	1.00
OG0003931	23	1.0	23	compare	shared	840.7826086956521	14.521218423364301	3	20	1.0	1.0	1.00	1.00
OG0003932	23	1.0	23	compare	shared	824.6521739130435	36.938972815515676	3	20	1.0	1.0	1.00	1.00
OG0003933	23	1.0	23	compare	shared	924.8695652173913	25.844525697072026	3	20	1.0	1.0	1.00	1.00
OG0003934	23	1.0	23	compare	shared	364.8695652173913	22.417586938802984	3	20	1.0	1.0	1.00	1.00
OG0003935	23	1.0	23	compare	shared	205.43478260869566	2.9462737993212897	3	20	1.0	1.0	1.00	1.00
OG0003936	23	1.0	23	compare	shared	920.7826086956521	12.981446699505348	3	20	1.0	1.0	1.00	1.00
OG0003937	23	1.0	23	compare	shared	1032.7391304347825	12.755961577458416	3	20	1.0	1.0	1.00	1.00
OG0003938	23	1.0	23	compare	shared	261.6521739130435	39.47548352613211	3	20	1.0	1.0	1.00	1.00
OG0003939	23	1.0	23	compare	shared	681.7826086956521	17.84219844550049	3	20	1.0	1.0	1.00	1.00
OG0003940	23	1.0	23	compare	shared	460.8695652173913	19.36672257479889	3	20	1.0	1.0	1.00	1.00
OG0003941	23	1.0	23	compare	shared	544.3478260869565	25.05057266663331	3	20	1.0	1.0	1.00	1.00
OG0003942	23	1.0	23	compare	shared	618.6521739130435	1.2720642468111125	3	20	1.0	1.0	1.00	1.00
OG0003943	23	1.0	23	compare	shared	369.6521739130435	5.213766857016092	3	20	1.0	1.0	1.00	1.00
OG0003944	23	1.0	23	compare	shared	467.69565217391306	13.372375102389888	3	20	1.0	1.0	1.00	1.00
OG0003945	23	1.0	23	compare	shared	476.4782608695652	114.126881932278	3	20	1.0	1.0	1.00	1.00
OG0003946	23	1.0	23	compare	shared	424.0869565217391	34.645927100458486	3	20	1.0	1.0	1.00	1.00
OG0003947	23	1.0	23	compare	shared	146.04347826086956	4.486484639831105	3	20	1.0	1.0	1.00	1.00
OG0003948	23	1.0	23	compare	shared	572.9130434782609	6.81375235622947	3	20	1.0	1.0	1.00	1.00
OG0003949	23	1.0	23	compare	shared	349.04347826086956	14.552687667110977	3	20	1.0	1.0	1.00	1.00
OG0003950	23	1.0	23	compare	shared	518.0869565217391	12.860161076407755	3	20	1.0	1.0	1.00	1.00
OG0003951	23	1.0	23	compare	shared	292.5217391304348	11.503759556420983	3	20	1.0	1.0	1.00	1.00
OG0003952	23	1.0	23	compare	shared	888.0	13.131442518196378	3	20	1.0	1.0	1.00	1.00
OG0003953	23	1.0	23	compare	shared	431.82608695652175	25.48938768758659	3	20	1.0	1.0	1.00	1.00
OG0003954	23	1.5	12	compare	specific	492.04347826086956	111.15382144885666	0	23	0.0	1.0	0.00	0.60
OG0003955	23	1.0	23	compare	shared	709.3478260869565	21.997250214816226	3	20	1.0	1.0	1.00	1.00
OG0003956	23	1.0	23	compare	shared	547.695652173913	4.990728644271911	3	20	1.0	1.0	1.00	1.00
OG0003957	23	1.0	23	compare	shared	396.5652173913044	15.854847254845444	3	20	1.0	1.0	1.00	1.00
OG0003958	23	1.0	23	compare	shared	318.82608695652175	1.6590246981164272	3	20	1.0	1.0	1.00	1.00
OG0003959	23	1.0	23	compare	shared	526.8695652173913	9.506539386933182	3	20	1.0	1.0	1.00	1.00
OG0003960	23	1.0	23	compare	shared	260.60869565217394	22.546067102200723	3	20	1.0	1.0	1.00	1.00
OG0003961	23	1.0	23	compare	shared	464.39130434782606	4.8430957619632435	3	20	1.0	1.0	1.00	1.00
OG0003962	23	1.0	23	compare	shared	388.69565217391306	2.4748259949143847	3	20	1.0	1.0	1.00	1.00
OG0003963	23	1.0	23	compare	shared	468.3478260869565	64.07374059944165	3	20	1.0	1.0	1.00	1.00
OG0003964	23	1.0	23	compare	shared	484.1304347826087	112.19908716509471	3	20	1.0	1.0	1.00	1.00
OG0003965	23	1.0	23	compare	shared	136.0	0.0	3	20	1.0	1.0	1.00	1.00
OG0003966	23	1.0	23	compare	shared	712.5217391304348	69.79776349052864	3	20	1.0	1.0	1.00	1.00
OG0003967	23	1.0	23	compare	shared	439.5652173913044	117.81593089552378	3	20	1.0	1.0	1.00	1.00
OG0003968	23	1.0	23	compare	shared	568.0	5.275043787166296	3	20	1.0	1.0	1.00	1.00
OG0003969	23	1.0	23	compare	shared	494.6521739130435	304.5827664621045	3	20	1.0	1.0	1.00	1.00
OG0003970	23	1.0	23	compare	shared	421.39130434782606	126.27187339761043	3	20	1.0	1.0	1.00	1.00
OG0003971	23	1.0	23	compare	shared	272.8695652173913	0.946588741612054	3	20	1.0	1.0	1.00	1.00
OG0003972	23	1.0	23	compare	shared	212.82608695652175	0.8157244799692921	3	20	1.0	1.0	1.00	1.00
OG0003973	23	1.0	23	compare	shared	561.1739130434783	12.317016062670811	3	20	1.0	1.0	1.00	1.00
OG0003974	23	1.0	23	compare	shared	1001.3913043478261	50.50074397250933	3	20	1.0	1.0	1.00	1.00
OG0003975	23	1.0	23	compare	shared	188.65217391304347	2.9282536070404763	3	20	1.0	1.0	1.00	1.00
OG0003976	23	1.0	23	compare	shared	788.7391304347826	40.76573304318474	3	20	1.0	1.0	1.00	1.00
OG0003977	23	1.0	23	compare	shared	1035.304347826087	62.386895769104456	3	20	1.0	1.0	1.00	1.00
OG0003978	23	1.0	23	compare	shared	1295.8260869565217	34.45305839129783	3	20	1.0	1.0	1.00	1.00
OG0003979	23	1.0	23	compare	shared	544.9130434782609	5.436695315596726	3	20	1.0	1.0	1.00	1.00
OG0003980	23	1.0	23	compare	shared	522.6521739130435	6.650326540869179	3	20	1.0	1.0	1.00	1.00
OG0003981	23	1.0	23	compare	shared	120.04347826086956	39.45661157014568	3	20	1.0	1.0	1.00	1.00
OG0003982	23	1.0	23	compare	shared	442.5217391304348	6.113915455157738	3	20	1.0	1.0	1.00	1.00
OG0003983	23	1.0	23	compare	shared	622.695652173913	26.240418181000845	3	20	1.0	1.0	1.00	1.00
OG0003984	23	1.0	23	compare	shared	366.82608695652175	8.127527962120295	3	20	1.0	1.0	1.00	1.00
OG0003985	23	1.0	23	compare	shared	1400.1739130434783	7.992671501542461	3	20	1.0	1.0	1.00	1.00
OG0003986	23	1.0	23	compare	shared	274.4347826086956	40.1863334837328	3	20	1.0	1.0	1.00	1.00
OG0003987	23	1.0	23	compare	shared	384.17391304347825	30.602148509275334	3	20	1.0	1.0	1.00	1.00
OG0003988	23	1.0	23	compare	shared	284.5217391304348	4.127000860898883	3	20	1.0	1.0	1.00	1.00
OG0003989	23	1.0	23	compare	shared	278.69565217391306	6.409468421346221	3	20	1.0	1.0	1.00	1.00
OG0003990	23	1.0	23	compare	shared	413.5217391304348	167.78839405508393	3	20	1.0	1.0	1.00	1.00
OG0003991	23	1.0	23	compare	shared	282.82608695652175	5.222461304729321	3	20	1.0	1.0	1.00	1.00
OG0003992	23	1.0	23	compare	shared	303.7391304347826	9.04682212427127	3	20	1.0	1.0	1.00	1.00
OG0003993	23	1.0	23	compare	shared	1308.3478260869565	40.397598610993846	3	20	1.0	1.0	1.00	1.00
OG0003994	23	1.0	23	compare	shared	349.3478260869565	33.45419801518666	3	20	1.0	1.0	1.00	1.00
OG0003995	23	1.0	23	compare	shared	295.69565217391306	12.063004105650048	3	20	1.0	1.0	1.00	1.00
OG0003996	23	1.0	23	compare	shared	376.7826086956522	16.312056148855135	3	20	1.0	1.0	1.00	1.00
OG0003997	23	1.0	23	compare	shared	317.17391304347825	2.513479727442545	3	20	1.0	1.0	1.00	1.00
OG0003998	23	1.0	23	compare	shared	728.695652173913	29.179258241620722	3	20	1.0	1.0	1.00	1.00
OG0003999	23	1.0	23	compare	shared	914.5217391304348	8.224404644594891	3	20	1.0	1.0	1.00	1.00
OG0004000	23	1.0	23	compare	shared	1150.1739130434783	13.360070859982102	3	20	1.0	1.0	1.00	1.00
OG0004001	23	1.0	23	compare	shared	241.7391304347826	6.686894328879099	3	20	1.0	1.0	1.00	1.00
OG0004002	23	1.0	23	compare	shared	2453.478260869565	366.01281393168847	3	20	1.0	1.0	1.00	1.00
OG0004003	23	1.0	23	compare	shared	297.5217391304348	7.671911304387053	3	20	1.0	1.0	1.00	1.00
OG0004004	23	1.0	23	compare	shared	128.2173913043478	2.2833332183479795	3	20	1.0	1.0	1.00	1.00
OG0004005	23	1.0	23	compare	shared	159.08695652173913	6.121331508168158	3	20	1.0	1.0	1.00	1.00
OG0004006	23	1.0	23	compare	shared	477.0	36.318638166385995	3	20	1.0	1.0	1.00	1.00
OG0004007	23	1.0	23	compare	shared	334.5217391304348	33.120162734867726	3	20	1.0	1.0	1.00	1.00
OG0004008	23	1.0	23	compare	shared	416.95652173913044	53.6400874272782	3	20	1.0	1.0	1.00	1.00
OG0004009	23	1.0	23	compare	shared	352.4782608695652	31.965837151582818	3	20	1.0	1.0	1.00	1.00
OG0004010	23	1.0	23	compare	shared	333.9130434782609	7.045893305775394	3	20	1.0	1.0	1.00	1.00
OG0004011	23	1.0	23	compare	shared	274.2173913043478	51.92298353601865	3	20	1.0	1.0	1.00	1.00
OG0004012	23	1.0	23	compare	shared	262.7826086956522	7.306676647388304	3	20	1.0	1.0	1.00	1.00
OG0004013	23	1.0	23	compare	shared	532.304347826087	14.207881409270227	3	20	1.0	1.0	1.00	1.00
OG0004014	23	1.0	23	compare	shared	500.8695652173913	17.42138702566247	3	20	1.0	1.0	1.00	1.00
OG0004015	23	1.0	23	compare	shared	552.3478260869565	52.025586260117095	3	20	1.0	1.0	1.00	1.00
OG0004016	23	1.0	23	compare	shared	1020.1304347826087	47.06914834472705	3	20	1.0	1.0	1.00	1.00
OG0004017	23	1.0	23	compare	shared	419.7391304347826	3.299767993219178	3	20	1.0	1.0	1.00	1.00
OG0004018	23	1.0	23	compare	shared	167.56521739130434	5.601444588182601	3	20	1.0	1.0	1.00	1.00
OG0004019	23	1.0	23	compare	shared	413.5217391304348	45.65072461467606	3	20	1.0	1.0	1.00	1.00
OG0004020	23	1.0	23	compare	shared	369.2173913043478	24.464626676327974	3	20	1.0	1.0	1.00	1.00
OG0004021	23	1.0	23	compare	shared	681.304347826087	29.038856700767553	3	20	1.0	1.0	1.00	1.00
OG0004022	23	1.0	23	compare	shared	420.39130434782606	32.19200431437809	3	20	1.0	1.0	1.00	1.00
OG0004023	23	1.0	23	compare	shared	420.39130434782606	17.214097181581657	3	20	1.0	1.0	1.00	1.00
OG0004024	23	1.0	23	compare	shared	458.7391304347826	10.971177223918998	3	20	1.0	1.0	1.00	1.00
OG0004025	23	1.0	23	compare	shared	1771.0434782608695	148.35605767467425	3	20	1.0	1.0	1.00	1.00
OG0004026	23	1.0	23	compare	shared	967.0	5.332427459299907	3	20	1.0	1.0	1.00	1.00
OG0004027	23	1.0	23	compare	shared	155.08695652173913	19.169525279278368	3	20	1.0	1.0	1.00	1.00
OG0004028	23	1.0	23	compare	shared	242.34782608695653	13.040434427453356	3	20	1.0	1.0	1.00	1.00
OG0004029	23	1.0	23	compare	shared	484.69565217391306	20.958415934600417	3	20	1.0	1.0	1.00	1.00
OG0004030	23	1.0	23	compare	shared	193.0	6.858824845472405	3	20	1.0	1.0	1.00	1.00
OG0004031	23	1.0	23	compare	shared	551.6086956521739	6.062996320766925	3	20	1.0	1.0	1.00	1.00
OG0004032	23	1.0	23	compare	shared	305.1304347826087	56.2056041982401	3	20	1.0	1.0	1.00	1.00
OG0004033	23	1.0	23	compare	shared	462.5217391304348	43.74319282716519	3	20	1.0	1.0	1.00	1.00
OG0004034	23	1.0	23	compare	shared	473.7826086956522	10.400487119608472	3	20	1.0	1.0	1.00	1.00
OG0004035	23	1.0	23	compare	shared	283.17391304347825	51.30865862508473	3	20	1.0	1.0	1.00	1.00
OG0004036	23	1.0	23	compare	shared	344.0	19.251199849676226	3	20	1.0	1.0	1.00	1.00
OG0004037	23	1.0	23	compare	shared	348.82608695652175	1.464126803520238	3	20	1.0	1.0	1.00	1.00
OG0004038	23	1.0	23	compare	shared	140.0	0.0	3	20	1.0	1.0	1.00	1.00
OG0004039	23	1.0	23	compare	shared	322.8695652173913	38.77953780004187	3	20	1.0	1.0	1.00	1.00
OG0004040	23	1.0	23	compare	shared	259.2608695652174	9.896057147669634	3	20	1.0	1.0	1.00	1.00
OG0004041	23	1.0	23	compare	shared	519.2608695652174	54.32448194299041	3	20	1.0	1.0	1.00	1.00
OG0004042	23	1.0	23	compare	shared	119.3913043478261	2.1414974532216964	3	20	1.0	1.0	1.00	1.00
OG0004043	23	1.0	23	compare	shared	333.3478260869565	71.67354050357483	3	20	1.0	1.0	1.00	1.00
OG0004044	23	1.0	23	compare	shared	585.8695652173913	29.818734041051506	3	20	1.0	1.0	1.00	1.00
OG0004045	23	1.0	23	compare	shared	181.7391304347826	3.6021417699492115	3	20	1.0	1.0	1.00	1.00
OG0004046	23	1.0	23	compare	shared	616.3913043478261	36.25242316391	3	20	1.0	1.0	1.00	1.00
OG0004047	23	1.0	23	compare	shared	289.95652173913044	7.369020115790072	3	20	1.0	1.0	1.00	1.00
OG0004048	23	1.0	23	compare	shared	527.9565217391304	25.261206313702445	3	20	1.0	1.0	1.00	1.00
OG0004049	23	1.0	23	compare	shared	493.2608695652174	23.120135006572024	3	20	1.0	1.0	1.00	1.00
OG0004050	23	1.0	23	compare	shared	146.69565217391303	1.7553590641901176	3	20	1.0	1.0	1.00	1.00
OG0004051	23	1.0	23	compare	shared	359.7391304347826	6.270825417580161	3	20	1.0	1.0	1.00	1.00
OG0004052	23	1.0	23	compare	shared	639.7826086956521	13.471246421591013	3	20	1.0	1.0	1.00	1.00
OG0004053	23	1.0	23	compare	shared	531.4782608695652	10.648002732569928	3	20	1.0	1.0	1.00	1.00
OG0004054	23	1.0	23	compare	shared	517.695652173913	33.19040561027643	3	20	1.0	1.0	1.00	1.00
OG0004055	23	1.0	23	compare	shared	973.1739130434783	290.34651743913844	3	20	1.0	1.0	1.00	1.00
OG0004056	23	1.0	23	compare	shared	300.82608695652175	7.251099910046893	3	20	1.0	1.0	1.00	1.00
OG0004057	23	1.0	23	compare	shared	399.2173913043478	21.451576453145393	3	20	1.0	1.0	1.00	1.00
OG0004058	23	1.0	23	compare	shared	1472.5217391304348	285.11566982469435	3	20	1.0	1.0	1.00	1.00
OG0004059	23	1.0	23	compare	shared	418.60869565217394	20.94244520924324	3	20	1.0	1.0	1.00	1.00
OG0004060	23	1.0	23	compare	shared	531.1739130434783	8.23910175514109	3	20	1.0	1.0	1.00	1.00
OG0004061	23	1.0	23	compare	shared	162.0	15.3339634401093	3	20	1.0	1.0	1.00	1.00
OG0004062	23	1.0	22	compare	shared	431.9130434782609	62.29586701587016	2	21	1.0	1.0	0.67	1.00
OG0004063	23	1.0	23	compare	shared	994.2173913043479	45.70030588969945	3	20	1.0	1.0	1.00	1.00
OG0004064	23	1.0	23	compare	shared	533.6086956521739	7.642780796194325	3	20	1.0	1.0	1.00	1.00
OG0004065	23	1.0	23	compare	shared	239.69565217391303	0.6209937763950305	3	20	1.0	1.0	1.00	1.00
OG0004066	23	1.0	23	compare	shared	219.08695652173913	6.626121191284378	3	20	1.0	1.0	1.00	1.00
OG0004067	23	1.0	23	compare	shared	491.95652173913044	7.357210369660532	3	20	1.0	1.0	1.00	1.00
OG0004068	23	1.0	23	compare	shared	377.30434782608694	4.60089577864719	3	20	1.0	1.0	1.00	1.00
OG0004069	23	1.0	23	compare	shared	486.60869565217394	3.596364473897429	3	20	1.0	1.0	1.00	1.00
OG0004070	23	1.0	23	compare	shared	263.6521739130435	10.853205079214776	3	20	1.0	1.0	1.00	1.00
OG0004071	23	1.0	23	compare	shared	517.5217391304348	53.352698122732505	3	20	1.0	1.0	1.00	1.00
OG0004072	23	1.0	23	compare	shared	257.17391304347825	10.428440101422662	3	20	1.0	1.0	1.00	1.00
OG0004073	23	1.0	23	compare	shared	490.8695652173913	11.603239232237234	3	20	1.0	1.0	1.00	1.00
OG0004074	23	1.0	23	compare	shared	539.5217391304348	43.5838717329736	3	20	1.0	1.0	1.00	1.00
OG0004075	23	1.0	23	compare	shared	730.7391304347826	17.570274777748793	3	20	1.0	1.0	1.00	1.00
OG0004076	23	1.0	23	compare	shared	275.39130434782606	7.539687056328824	3	20	1.0	1.0	1.00	1.00
OG0004077	23	1.0	23	compare	shared	989.695652173913	0.905768115478246	3	20	1.0	1.0	1.00	1.00
